1412553.71 ,4931660.12 ,41.24 
1412554.74 ,4931661.97 ,41.17 
1412555.76 ,4931663.83 ,41.17 
1412556.76 ,4931665.62 ,40.89 
1412560.74 ,4931672.75 ,38.46 
1412564.93 ,4931680.27 ,36.92 
1412570.10 ,4931689.61 ,36.35 
1412573.12 ,4931695.02 ,34.54 
1412581.45 ,4931705.98 ,32.90 
1412576.17 ,4931696.42 ,34.47 
1412574.15 ,4931692.81 ,36.02 
1412571.95 ,4931688.83 ,36.75 
1412571.04 ,4931687.18 ,36.66 
1412564.46 ,4931675.24 ,37.78 
1412563.49 ,4931673.51 ,38.40 
1412561.33 ,4931669.61 ,39.51 
1412558.19 ,4931663.95 ,41.12 
1412557.18 ,4931662.13 ,41.28 
1412556.05 ,4931660.08 ,41.38 
1412555.03 ,4931658.22 ,41.37 
1412555.53 ,4931658.09 ,41.23 
1412563.75 ,4931672.84 ,38.79 
1412567.75 ,4931680.00 ,36.46 
1412573.10 ,4931689.67 ,36.52 
1412576.05 ,4931694.92 ,35.08 
1412582.22 ,4931706.02 ,33.02 
1412583.46 ,4931708.24 ,32.90 
1412579.53 ,4931697.09 ,34.47 
1412577.52 ,4931693.52 ,36.25 
1412576.40 ,4931691.49 ,36.37 
1412570.99 ,4931681.66 ,36.57 
1412567.94 ,4931676.16 ,37.92 
1412566.83 ,4931674.15 ,38.24 
1412563.71 ,4931668.55 ,40.05 
1412562.59 ,4931666.52 ,40.21 
1412561.61 ,4931664.76 ,40.73 
1412561.60 ,4931663.69 ,41.11 
1412566.77 ,4931672.92 ,38.96 
1412570.82 ,4931680.20 ,37.22 
1412574.99 ,4931687.71 ,36.81 
1412576.10 ,4931689.68 ,36.48 
1412579.19 ,4931695.23 ,35.50 
1412580.14 ,4931696.90 ,34.51 
1412583.30 ,4931702.60 ,34.42 
1412588.38 ,4931711.69 ,32.62 
1412591.20 ,4931712.77 ,32.47 
1412590.21 ,4931710.98 ,32.76 
1412583.81 ,4931699.45 ,34.63 
1412582.79 ,4931697.61 ,34.66 
1412580.76 ,4931693.99 ,36.14 
1412576.41 ,4931686.12 ,36.81 
1412574.35 ,4931682.37 ,36.51 
1412569.99 ,4931674.56 ,38.69 
1412568.04 ,4931671.03 ,39.60 
1412563.72 ,4931663.25 ,40.82 
1412560.60 ,4931657.60 ,41.53 
1412558.32 ,4931653.46 ,41.57 
1412557.10 ,4931650.26 ,41.60 
1412561.44 ,4931658.08 ,41.44 
1412569.52 ,4931672.56 ,38.75 
1412570.65 ,4931674.60 ,38.65 
1412575.73 ,4931683.65 ,36.72 
1412577.88 ,4931687.54 ,36.60 
1412580.04 ,4931691.42 ,36.61 
1412584.07 ,4931698.60 ,34.49 
1412591.34 ,4931707.70 ,32.99 
1412588.18 ,4931702.05 ,34.54 
1412586.05 ,4931698.19 ,34.79 
1412585.10 ,4931696.54 ,35.75 
1412583.01 ,4931692.75 ,36.31 
1412581.89 ,4931690.73 ,36.47 
1412580.77 ,4931688.71 ,36.64 
1412578.61 ,4931684.81 ,36.63 
1412565.83 ,4931661.84 ,41.12 
1412561.56 ,4931654.13 ,41.81 
1412560.55 ,4931652.30 ,41.97 
1412560.17 ,4931650.66 ,42.54 
1412561.14 ,4931652.38 ,41.88 
1412562.07 ,4931654.06 ,41.98 
1412565.23 ,4931659.72 ,41.48 
1412566.34 ,4931661.72 ,41.18 
1412578.59 ,4931683.58 ,36.45 
1412583.93 ,4931693.19 ,36.39 
1412586.98 ,4931698.61 ,34.77 
1412590.12 ,4931704.26 ,34.36 
1412589.35 ,4931698.98 ,35.37 
1412588.36 ,4931697.23 ,35.80 
1412586.25 ,4931693.42 ,36.31 
1412582.98 ,4931687.53 ,36.48 
1412573.37 ,4931670.28 ,39.67 
1412570.18 ,4931664.57 ,40.94 
1412562.68 ,4931651.05 ,42.50 
1412561.70 ,4931649.30 ,42.97 
1412560.60 ,4931647.33 ,43.39 
1412561.97 ,4931648.83 ,43.17 
1412562.96 ,4931650.58 ,42.67 
1412567.13 ,4931658.05 ,41.90 
1412568.15 ,4931659.85 ,41.69 
1412569.26 ,4931661.84 ,41.35 
1412572.38 ,4931667.42 ,40.49 
1412582.54 ,4931685.50 ,36.51 
1412587.84 ,4931695.03 ,36.09 
1412590.94 ,4931700.52 ,34.95 
1412591.95 ,4931702.36 ,34.86 
1412594.01 ,4931706.00 ,33.60 
1412595.12 ,4931707.98 ,33.25 
1412600.01 ,4931712.86 ,32.19 
1412598.92 ,4931710.94 ,32.88 
1412596.80 ,4931707.10 ,33.09 
1412595.73 ,4931705.24 ,34.13 
1412592.53 ,4931699.49 ,35.13 
1412591.57 ,4931697.79 ,35.87 
1412586.08 ,4931687.89 ,36.61 
1412575.58 ,4931669.08 ,40.05 
1412563.80 ,4931647.96 ,43.57 
1412565.87 ,4931650.71 ,43.34 
1412570.01 ,4931658.09 ,42.20 
1412571.01 ,4931659.85 ,41.74 
1412585.42 ,4931685.48 ,36.61 
1412586.44 ,4931687.34 ,36.66 
